run_id,job_name,step_name,step_duration,timestamp
27101987231,test,Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987231,test,Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987231,test,Cache pip,2.0,2026-06-07T19:07:25Z
27101987231,test,Install dependencies,11.0,2026-06-07T19:07:25Z
27101987231,test,Run pytest,1.0,2026-06-07T19:07:25Z
27101987231,test,Upload test results,1.0,2026-06-07T19:07:25Z
27101987231,test,Post Cache pip,0.0,2026-06-07T19:07:25Z
27101987231,test,Post Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987231,test,Post Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987231,test,Complete job,1.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Set up job,1.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Run actions/checkout@v4,1.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Cache pip,3.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Install runtime dependencies,2.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Generate build report,0.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Upload build report,1.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Post Cache pip,0.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Post Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Post Run actions/checkout@v4,1.0,2026-06-07T19:07:25Z
27101987231,build-artifact,Complete job,0.0,2026-06-07T19:07:25Z
27101987222,test,Set up job,1.0,2026-06-07T19:07:25Z
27101987222,test,Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987222,test,Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987222,test,Cache pip,1.0,2026-06-07T19:07:25Z
27101987222,test,Install dependencies,15.0,2026-06-07T19:07:25Z
27101987222,test,Run pytest,1.0,2026-06-07T19:07:25Z
27101987222,test,Upload test results,1.0,2026-06-07T19:07:25Z
27101987222,test,Post Cache pip,0.0,2026-06-07T19:07:25Z
27101987222,test,Post Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987222,test,Post Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987222,test,Complete job,0.0,2026-06-07T19:07:25Z
27101987222,lint,Set up job,1.0,2026-06-07T19:07:25Z
27101987222,lint,Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987222,lint,Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987222,lint,Cache pip,3.0,2026-06-07T19:07:25Z
27101987222,lint,Install dev dependencies,12.0,2026-06-07T19:07:25Z
27101987222,lint,Run flake8,0.0,2026-06-07T19:07:25Z
27101987222,lint,Post Cache pip,1.0,2026-06-07T19:07:25Z
27101987222,lint,Post Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987222,lint,Post Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987222,lint,Complete job,0.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Set up job,1.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Cache pip,1.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Install runtime dependencies,1.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Generate build report,0.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Upload build report,0.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Post Cache pip,1.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Post Run actions/setup-python@v5,0.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Post Run actions/checkout@v4,0.0,2026-06-07T19:07:25Z
27101987222,build-artifact,Complete job,0.0,2026-06-07T19:07:25Z
27101955674,lint,Set up job,0.0,2026-06-07T19:06:01Z
27101955674,lint,Run actions/checkout@v4,1.0,2026-06-07T19:06:01Z
27101955674,lint,Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955674,lint,Install dev dependencies,14.0,2026-06-07T19:06:01Z
27101955674,lint,Run flake8,0.0,2026-06-07T19:06:01Z
27101955674,lint,Post Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955674,lint,Post Run actions/checkout@v4,1.0,2026-06-07T19:06:01Z
27101955674,lint,Complete job,0.0,2026-06-07T19:06:01Z
27101955674,test,Set up job,1.0,2026-06-07T19:06:01Z
27101955674,test,Run actions/checkout@v4,0.0,2026-06-07T19:06:01Z
27101955674,test,Run actions/setup-python@v5,1.0,2026-06-07T19:06:01Z
27101955674,test,Install dependencies,12.0,2026-06-07T19:06:01Z
27101955674,test,Run pytest,1.0,2026-06-07T19:06:01Z
27101955674,test,Upload test results,1.0,2026-06-07T19:06:01Z
27101955674,test,Post Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955674,test,Post Run actions/checkout@v4,0.0,2026-06-07T19:06:01Z
27101955674,test,Complete job,0.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Set up job,1.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Run actions/checkout@v4,1.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Install runtime dependencies,1.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Generate build report,0.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Upload build report,1.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Post Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Post Run actions/checkout@v4,0.0,2026-06-07T19:06:01Z
27101955674,build-artifact,Complete job,0.0,2026-06-07T19:06:01Z
27101955666,lint,Set up job,1.0,2026-06-07T19:06:01Z
27101955666,lint,Run actions/checkout@v4,2.0,2026-06-07T19:06:01Z
27101955666,lint,Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955666,lint,Cache pip,1.0,2026-06-07T19:06:01Z
27101955666,lint,Install dev dependencies,14.0,2026-06-07T19:06:01Z
27101955666,lint,Run flake8,1.0,2026-06-07T19:06:01Z
27101955666,lint,Post Cache pip,0.0,2026-06-07T19:06:01Z
27101955666,lint,Post Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955666,lint,Post Run actions/checkout@v4,1.0,2026-06-07T19:06:01Z
27101955666,lint,Complete job,0.0,2026-06-07T19:06:01Z
27101955666,test,Set up job,1.0,2026-06-07T19:06:01Z
27101955666,test,Run actions/checkout@v4,0.0,2026-06-07T19:06:01Z
27101955666,test,Run actions/setup-python@v5,1.0,2026-06-07T19:06:01Z
27101955666,test,Cache pip,0.0,2026-06-07T19:06:01Z
27101955666,test,Install dependencies,16.0,2026-06-07T19:06:01Z
27101955666,test,Run pytest,0.0,2026-06-07T19:06:01Z
27101955666,test,Upload test results,1.0,2026-06-07T19:06:01Z
27101955666,test,Post Cache pip,0.0,2026-06-07T19:06:01Z
27101955666,test,Post Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955666,test,Post Run actions/checkout@v4,0.0,2026-06-07T19:06:01Z
27101955666,test,Complete job,1.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Set up job,1.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Run actions/checkout@v4,1.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Cache pip,3.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Install runtime dependencies,1.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Generate build report,0.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Upload build report,1.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Post Cache pip,0.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Post Run actions/setup-python@v5,0.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Post Run actions/checkout@v4,0.0,2026-06-07T19:06:01Z
27101955666,build-artifact,Complete job,0.0,2026-06-07T19:06:01Z
27101915260,lint,Set up job,2.0,2026-06-07T19:04:20Z
27101915260,lint,Run actions/checkout@v4,0.0,2026-06-07T19:04:20Z
27101915260,lint,Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
27101915260,lint,Cache pip,1.0,2026-06-07T19:04:20Z
27101915260,lint,Install dev dependencies,14.0,2026-06-07T19:04:20Z
27101915260,lint,Run flake8,1.0,2026-06-07T19:04:20Z
27101915260,lint,Post Cache pip,0.0,2026-06-07T19:04:20Z
27101915260,lint,Post Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
27101915260,lint,Post Run actions/checkout@v4,0.0,2026-06-07T19:04:20Z
27101915260,lint,Complete job,0.0,2026-06-07T19:04:20Z
27101915260,test,Set up job,1.0,2026-06-07T19:04:20Z
27101915260,test,Run actions/checkout@v4,1.0,2026-06-07T19:04:20Z
27101915260,test,Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
27101915260,test,Cache pip,1.0,2026-06-07T19:04:20Z
27101915260,test,Install dependencies,13.0,2026-06-07T19:04:20Z
27101915260,test,Run pytest,0.0,2026-06-07T19:04:20Z
27101915260,test,Upload test results,1.0,2026-06-07T19:04:20Z
27101915260,test,Post Cache pip,0.0,2026-06-07T19:04:20Z
27101915260,test,Post Run actions/setup-python@v5,0.0,2026-06-07T19:04:20Z
